Player 1:,You,,,,,,,,,,,,,,,Player 1:,You,,,,,,,,,,,,,,
Player 2: ,CloseOther,,,,,,,,,,,,,,,Player 2: ,Acquaintance,,,,,,,,,,,,,,
Scale Label:,DecimalCloseOther,,,,,,,,,,,,,,,Scale Label:,DecimalAcquaintance,,,,,,,,,,,,,,
Number of Choices,15,,,,,,,,,,,,,,,Number of Choices,15,,,,,,,,,,,,,,
Choice #,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,Choice #,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
ChoosePlayer1- Player1Gets,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,ChoosePlayer1- Player1Gets,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
ChoosePlayer1- Player2Gets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChoosePlayer1- Player2Gets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChoosePlayer2- Player1Gets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChoosePlayer2- Player1Gets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChoosePlayer2- Player2Gets,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,ChoosePlayer2- Player2Gets,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022,1,1,1,1,2,2,1,1,2,1,1,2,1,2,2,,2,1,2,1,2,2,1,1,1,2,1,1,1,2,2
2023,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
2024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2027,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2029,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2033,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2034,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2035,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
2036,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2
2037,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2
2038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2039,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
2040,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
2041,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
2042,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2043,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2044,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2045,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2046,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
2047,1,2,1,1,2,2,2,1,2,2,1,2,1,2,1,,2,2,1,2,1,1,2,2,2,1,1,2,2,1,2
2048,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2049,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
2050,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2051,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2052,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2
2053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2054,1,2,1,1,1,1,2,1,1,2,2,1,2,2,2,,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1
2055,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
2056,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2057,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2058,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2059,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2060,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2061,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
2062,2,1,2,1,2,2,2,2,1,2,2,2,2,1,2,,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2
2063,2,2,2,2,2,1,1,1,1,2,1,2,2,1,2,,2,1,2,1,2,1,2,2,1,1,1,1,1,2,1
2064,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2065,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2
2066,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2067,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
2068,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
2069,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
2070,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1
2071,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
2073,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
2074,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2076,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2077,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
2078,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
2079,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
2080,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2
2081,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
2082,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
2083,2,1,1,1,1,1,2,1,1,2,2,2,2,2,1,,1,2,1,1,1,2,1,1,2,1,2,2,1,2,1
2084,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2085,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2086,1,1,2,1,1,1,1,1,2,2,1,2,2,2,2,,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
2087,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2088,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2089,2,2,1,2,1,1,2,1,1,1,2,2,1,1,2,,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1
2090,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2091,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2092,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2093,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2094,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2095,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
2096,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2097,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2098,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2
2099,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2
2100,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2101,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2102,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2103,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,2,1,1,2,1,2,1,1,1,1,2,1,1,1
2105,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,,1,1,1,1,1,2,2,1,2,2,1,2,1,2,2
2106,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2107,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
2108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2109,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2110,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2111,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
2112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2113,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
2114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2115,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2
2116,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2117,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2119,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
2120,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2
2121,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2122,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2123,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2124,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
2125,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2126,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2127,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1
2128,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
2129,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2130,1,1,1,1,2,1,2,1,2,1,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
2131,2,1,2,2,2,2,1,1,2,1,2,1,2,1,2,,1,1,2,1,2,2,1,1,2,1,1,2,2,2,1
2132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2133,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2134,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2135,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2136,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,,1,1,1,1,1,1,2,2,2,2,1,1,1,2,1
2137,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2138,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2139,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
2140,2,1,2,2,2,2,1,2,1,2,2,2,2,1,2,,2,1,2,1,1,2,2,2,1,1,1,1,2,1,1
2141,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
2142,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,1,1,1,2,1,2,1,1,1,2,1,1,2
2143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
2144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2145,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2146,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
2147,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2148,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2149,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
2150,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
2151,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2153,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2155,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2156,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
2157,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
2158,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
2159,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2
2160,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
2161,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
2162,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2163,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
2164,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
2165,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,,1,2,1,1,1,1,1,2,1,1,1,2,2,2,2
2166,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2
2167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2169,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
